406;QUA_CSR_PC09;...;"2015-08-13 15:41:18";2;1;397;"LINESTRING(-55.93748136473712 -30.3111184927058,-55.93757538238459 -30.31155141760982,-55.93758861032273 -30.31202937077827,-55.93778154386083 -30.31243457652633,-55.93804973931898 -30.31283773119404,-55.93810929198757 -30.31327974686543)"
408;SLD_CCB_PC01;...;"2015-08-13 15:41:18";2;1;407;"LINESTRING(-52.49033726733041 -28.87719432555555,-52.49071889910154 -28.87688688826866,-52.49084642797643 -28.87643420343339,-52.4904525595455 -28.87614191329796,-52.48993934358396 -28.87606062500056,-52.48941819971245 -28.87607875083624)"
409;SLD_CCB_PC02;...;"2015-08-13 15:41:18";2;1;407;"LINESTRING(-52.48031919450585 -28.8726542463826,-52.48006504049155 -28.87302763137653,-52.47990507987765 -28.87345219567541,-52.47942356693442 -28.87356372297949,-52.47892501204176 -28.87350912963876,-52.4783798191183 -28.87354817112851)"
410;SLD_CCB_PC03;...;"2015-08-13 15:41:18";2;1;407;"LINESTRING(-52.46354290175457 -28.8625913558402,-52.46365270606169 -28.86336841712857,-52.46335349006063 -28.86397615092239,-52.46295161943561 -28.86449530007332,-52.46273587462941 -28.86481258371726)"
411;SLD_CCB_PC04;...;"2015-08-13 15:41:18";2;1;407;"LINESTRING(-52.47788540658009 -28.88015788543486,-52.47735154759985 -28.88005552195419,-52.4768586460253 -28.87993517337301,-52.47644169975623 -28.87968107430976,-52.47617479462048 -28.87928599229939,-52.47608502857087 -28.87909651755134,-52.47613867349898 -28.8788997585385)"
412;SLD_CCB_PC05;...;"2015-08-13 15:41:18";2;1;407;"LINESTRING(-52.45926042767249 -28.87338238176588,-52.45933291936108 -28.87294719760732,-52.45933417736681 -28.87247076402038,-52.45907608833288 -28.87211610058053,-52.45876981133272 -28.87177617357001,-52.45834012766453 -28.87163990825118)"
413;SLD_CCB_PC06;...;"2015-08-13 15:41:18";2;1;407;"LINESTRING(-52.47240264858257 -28.88770706176797,-52.47290909677072 -28.88784990880371,-52.47311666867521 -28.88773699273764,-52.47335369905682 -28.88736806756604,-52.473396603946 -28.88714744185584,-52.47310153144745 -28.88675790421905,-52.47264792623668 -28.88675193042784)"
414;SLD_CCB_PC07;...;"2015-08-13 15:41:18";2;1;407;"LINESTRING(-52.46286967085477 -28.8847895358548,-52.46329312092102 -28.88455292107503,-52.46374459010152 -28.8843575213196,-52.46427233081434 -28.8843372377649,-52.46469294683977 -28.88460632723443,-52.46502158714827 -28.88495874986074)"
415;SLD_CCB_PC08;...;"2015-08-13 15:41:18";2;1;407;"LINESTRING(-52.4758439115132 -28.89953787081732,-52.47587592825112 -28.90000409379299,-52.47589921273687 -28.90022456242289,-52.47598714445729 -28.90043544441124,-52.47635267408087 -28.90071084255274,-52.47681540634456 -28.90094177731668,-52.47726546779559 -28.90112724769558)"
416;SLD_CCB_PC09;...;"2015-08-13 15:41:18";2;1;407;"LINESTRING(-52.46805079220644 -28.89580291895149,-52.4678512438035 -28.89596693119727,-52.46772828090574 -28.89617179781665,-52.46775672042582 -28.89661761276079,-52.467829332417 -28.89704458119536,-52.46798636159738 -28.89745668466733,-52.46825626767236 -28.89783757923528)"
418;LAV_CGR_PC01;...;"2015-08-13 15:41:18";2;1;417;"LINESTRING(-54.43507732883489 -30.78344167103957,-54.43457328379639 -30.78357260168582,-54.43412211324591 -30.78381196281084,-54.43371093563533 -30.78408469237916,-54.4334491016262 -30.78446070652041,-54.43357701934775 -30.7849014921427)"
419;LAV_CGR_PC02;...;"2015-08-13 15:41:18";2;1;417;"LINESTRING(-54.41251758443938 -30.78443324089151,-54.41234409248733 -30.7848127110021,-54.41248736651214 -30.78523867377104,-54.41202904122697 -30.78546344210946,-54.41177184630318 -30.78551476317957,-54.41159281680888 -30.78531266372067,-54.411209433446 -30.7849890659344)"
420;LAV_CGR_PC03;...;"2015-08-13 15:41:18";2;1;417;"LINESTRING(-54.39913681143159 -30.78648484660509,-54.39965052807472 -30.78635821225148,-54.39985633496166 -30.78626239143661,-54.40014942913907 -30.78589952687067,-54.4005972072254 -30.78566438316939,-54.40110668242941 -30.78574395409034,-54.40119347268493 -30.78551506394964)"
421;LAV_CGR_PC04;...;"2015-08-13 15:41:18";2;1;417;"LINESTRING(-54.44116168688899 -30.7953532366547,-54.44113143463166 -30.79579063733327,-54.44077825630249 -30.79615288527235,-54.44033171694349 -30.79638785513691,-54.43993613973189 -30.79670013876346,-54.43959442941836 -30.79705603202894)"
422;LAV_CGR_PC05;...;"2015-08-13 15:41:18";2;1;417;"LINESTRING(-54.41506056429237 -30.79227149272555,-54.4154587413402 -30.79203739480114,-54.41551563960218 -30.79153228021437,-54.41569772501564 -30.79108178385646,-54.4155254521648 -30.79067704452775,-54.41539144232399 -30.79025062210217)"
423;LAV_CGR_PC06;...;"2015-08-13 15:41:18";2;1;417;"LINESTRING(-54.41387082472319 -30.80518488911092,-54.41333252401747 -30.80524863765398,-54.41283518926354 -30.80538882345306,-54.41260312085385 -30.80578620623752,-54.41267047775272 -30.80623219797053,-54.41238412107419 -30.80659945700044)"
424;LAV_CGR_PC07;...;"2015-08-13 15:41:18";2;1;417;"LINESTRING(-54.43353431233722 -30.80946830265394,-54.43299075317852 -30.80959510214174,-54.43291600755293 -30.81002551888242,-54.43284211591829 -30.81047517654941,-54.43243519748467 -30.81077902477323,-54.43202045453764 -30.81103930561581)"
425;LAV_CGR_PC08;...;"2015-08-13 15:41:18";2;1;417;"LINESTRING(-54.41684392155221 -30.81468076312551,-54.4173639183995 -30.81450324311425,-54.41751802254048 -30.81406993137167,-54.41759735303901 -30.81363525849107,-54.41808527789141 -30.81345267738592,-54.41861323455239 -30.8134217905795)"
426;LAV_CGR_PC09;...;"2015-08-13 15:41:18";2;1;417;"LINESTRING(-54.4226640324769 -30.82251362300923,-54.42244487708587 -30.8229192762735,-54.42196862118811 -30.82313695464903,-54.42154228273776 -30.82339680820198,-54.42102971532463 -30.82353945496709,-54.42069962275918 -30.82387723314811)"
428;SAM_CCE_PC01;...;"2015-08-13 15:41:18";2;1;427;"LINESTRING(-55.45822870668395 -28.51622565520921,-55.45777022033996 -28.51602296687439,-55.45731021904112 -28.51576857186232,-55.45687393489866 -28.51555654985231,-55.45639966553262 -28.51535284181079,-55.45593601779287 -28.51516373769282)"
429;SAM_CCE_PC02;...;"2015-08-13 15:41:18";2;1;427;"LINESTRING(-55.46930802749729 -28.51943761791834,-55.46894154556509 -28.51912574681746,-55.46888586301009 -28.51868160178668,-55.4688956171701 -28.51823854459814,-55.46885956211453 -28.51776428425704,-55.46877770391911 -28.51729461017519)"
430;SAM_CCE_PC03;...;"2015-08-13 15:41:18";2;1;427;"LINESTRING(-55.46241762539913 -28.52483889899803,-55.46196840889752 -28.52502234451853,-55.46147955213851 -28.52515935457006,-55.46094840842097 -28.52520349472388,-55.46049126347935 -28.52540782926455,-55.46003147140223 -28.52560751939493)"
431;SAM_CCE_PC04;...;"2015-08-13 15:41:18";2;1;427;"LINESTRING(-55.46558763314746 -28.53154593696761,-55.46507898392417 -28.53144371085662,-55.46459818956939 -28.53151933764607,-55.46437048375505 -28.53195732826264,-55.46444897386565 -28.5324019651406,-55.46394286849672 -28.53248648494512)"
432;SAM_CCE_PC05;...;"2015-08-13 15:41:18";2;1;427;"LINESTRING(-55.44138196807685 -28.53584024346277,-55.4418723196169 -28.53563138054957,-55.44241467524962 -28.5355987446623,-55.44287530444809 -28.53545188467803,-55.44328020990523 -28.53512879402195,-55.44382628026552 -28.53507983332879)"
433;SAM_CCE_PC06;...;"2015-08-13 15:41:18";2;1;427;"LINESTRING(-55.46800860306835 -28.54041685292037,-55.46800427025557 -28.53996278088813,-55.46781625583501 -28.53953499475431,-55.46817076216817 -28.5391822053168,-55.46865345419316 -28.5390845835838,-55.46911483830237 -28.53934722118363)"
434;SAM_CCE_PC07;...;"2015-08-13 15:41:18";2;1;427;"LINESTRING(-55.47267035098388 -28.54785951168265,-55.47307223666958 -28.54759045313095,-55.47316785280549 -28.5471308927783,-55.47291896750217 -28.546733027226,-55.4724850943801 -28.54648089688001,-55.47208949285402 -28.54617271591066)"
435;SAM_CCE_PC08;...;"2015-08-13 15:41:18";2;1;427;"LINESTRING(-55.46118127943981 -28.55008617147739,-55.46170717486723 -28.55009966376586,-55.46214329943675 -28.55034525662795,-55.46265637226123 -28.55043986647367,-55.4631283800476 -28.5502911124568,-55.46356959894227 -28.55007701014824)"
436;SAM_CCE_PC09;...;"2015-08-13 15:41:18";2;1;427;"LINESTRING(-55.45459266567782 -28.5565997660781,-55.45448720853902 -28.5570783554655,-55.45462489462276 -28.55749776120631,-55.45481824170499 -28.55792231196503,-55.45470985538351 -28.55835715722914,-55.45487098134893 -28.55878428381203)"
438;SVB_CAR_PC01;...;"2015-08-13 15:41:18";2;1;437;"LINESTRING(-53.23492786921161 -30.81285900572721,-53.23476482931085 -30.81242231854118,-53.23470478119261 -30.81199207040954,-53.23479388188904 -30.81154214221811,-53.23509801634787 -30.81115626021657,-53.23547049129413 -30.81089258109175)"
439;SVB_CAR_PC02;...;"2015-08-13 15:41:18";2;1;437;"LINESTRING(-53.22479780419724 -30.82314342314904,-53.22488447021343 -30.82266650484111,-53.22491559747052 -30.82219911148768,-53.22480216954551 -30.82172672764001,-53.22479447904859 -30.82127176824953,-53.22475205494161 -30.82083516082372)"
440;SVB_CAR_PC03;...;"2015-08-13 15:41:18";2;1;437;"LINESTRING(-53.20162640520623 -30.82639094579297,-53.20206818877669 -30.82662276228066,-53.20247212710299 -30.82687638637323,-53.20300337474421 -30.82695573784965,-53.20349009023961 -30.82697009445179,-53.20401052337399 -30.82690383425852)"
441;SVB_CAR_PC04;...;"2015-08-13 15:41:18";2;1;437;"LINESTRING(-53.20296774359022 -30.83873474146067,-53.20278033504076 -30.83832103454988,-53.20253421626779 -30.83791279611909,-53.20238752081571 -30.83746649796091,-53.20219023449716 -30.83706315119071,-53.20191878508886 -30.83673329062026)"
442;SVB_CAR_PC05;...;"2015-08-13 15:41:18";2;1;437;"LINESTRING(-53.22170515247176 -30.83586657964686,-53.22208625190197 -30.83613662315987,-53.22222274307623 -30.83657149492787,-53.2221998268133 -30.83699440942575,-53.22209494893598 -30.83711817219364,-53.22182262391141 -30.83711607742505,-53.22157239558562 -30.83712136711361,-53.22132843916787 -30.83704640161021)"
443;SVB_CAR_PC06;...;"2015-08-13 15:41:18";2;1;437;"LINESTRING(-53.24127361019803 -30.84255492650824,-53.2407640863984 -30.84264546470666,-53.24050824760317 -30.84300490311231,-53.24028065134646 -30.84340575199858,-53.23976745913904 -30.84436397229855,-53.23953982425401 -30.8447845567403,-53.23947435131255 -30.84521421231861)"
444;SVB_CAR_PC07;...;"2015-08-13 15:41:18";2;1;437;"LINESTRING(-53.20963357104299 -30.85180098046844,-53.20947324617783 -30.85221786156981,-53.20924299874564 -30.85264423746209,-53.20901782536171 -30.85303269561197,-53.20884798680872 -30.85346116921192,-53.20861340109411 -30.85381793115861)"
445;SVB_CAR_PC08;...;"2015-08-13 15:41:18";2;1;437;"LINESTRING(-53.23707193753049 -30.85352231965928,-53.23706437133344 -30.8533020220082,-53.23719751310523 -30.85307341497264,-53.2374955330565 -30.85263882303739,-53.237401930237 -30.85219583821771,-53.23758061769696 -30.85177247253037,-53.23793574387423 -30.85145213569729)"
446;SVB_CAR_PC09;...;"2015-08-13 15:41:18";2;1;437;"LINESTRING(-53.22782291898702 -30.85850856187333,-53.22755826019826 -30.85814330642486,-53.22745243223471 -30.85771267379781,-53.22771687131749 -30.85726381742882,-53.22799813534979 -30.8568794304314,-53.22826609972159 -30.85646890149936)"
448;JAG_CMC_PC01;...;"2015-08-13 15:41:18";2;1;447;"LINESTRING(-53.43098833973542 -32.23589135584319,-53.43124201201309 -32.23548119509833,-53.43168814891625 -32.23524015949625,-53.43218730406046 -32.23511103842921,-53.43268594958687 -32.23525055081171,-53.43308713218204 -32.23556025859884)"
449;JAG_CMC_PC02;...;"2015-08-13 15:41:18";2;1;447;"LINESTRING(-53.44221846610719 -32.24619161924891,-53.44211024499451 -32.24664662219534,-53.44183622799525 -32.24705012790088,-53.44149791884095 -32.24741357521721,-53.44099040740625 -32.24752807573088,-53.44069946374546 -32.2479229967942)"
450;JAG_CMC_PC03;...;"2015-08-13 15:41:18";2;1;447;"LINESTRING(-53.44995322312716 -32.25725824726165,-53.44949542868685 -32.25701793239525,-53.44955220668869 -32.25654479542065,-53.44972567054805 -32.2560944166871,-53.44951917541291 -32.25568202782037,-53.44897764871821 -32.25564919109364)"
451;JAG_CMC_PC04;...;"2015-08-13 15:41:18";2;1;447;"LINESTRING(-53.43812481424769 -32.25523547898866,-53.43775259145023 -32.25487385484563,-53.43734055400735 -32.25458836183861,-53.43714492227836 -32.25417252254698,-53.43702719587848 -32.2537128006473,-53.43677270591142 -32.25330533592947)"
452;JAG_CMC_PC05;...;"2015-08-13 15:41:18";2;1;447;"LINESTRING(-53.42881385979386 -32.2478308513959,-53.42823693927794 -32.24775627422776,-53.42785844625844 -32.24743928256743,-53.42748363035605 -32.24713472063257,-53.42698388034568 -32.24696068590198,-53.42652087489969 -32.24671516750432)"
453;JAG_CMC_PC06;...;"2015-08-13 15:41:18";2;1;447;"LINESTRING(-53.40560472668854 -32.24182060424931,-53.40605622127332 -32.24202990018175,-53.40657428414284 -32.24217549956982,-53.40660824354802 -32.24260004503031,-53.40709809981693 -32.24281640573445,-53.40747198635724 -32.24312751697907)"
454;JAG_CMC_PC07;...;"2015-08-13 15:41:18";2;1;447;"LINESTRING(-53.43300806513663 -32.26606527608287,-53.43336322147314 -32.2664026129482,-53.43391055046177 -32.26638615651381,-53.43444328349544 -32.26636764071904,-53.43489088238814 -32.26663092236952,-53.43539760478838 -32.26650338593521)"
455;JAG_CMC_PC08;...;"2015-08-13 15:41:18";2;1;447;"LINESTRING(-53.42646131340528 -32.26107639060306,-53.42616250454574 -32.26069182163513,-53.42603260893807 -32.26027429960314,-53.4262491963786 -32.25979087159478,-53.42638348975775 -32.25937335962554,-53.42699849355437 -32.25927816504672)"
456;JAG_CMC_PC09;...;"2015-08-13 15:41:18";2;1;447;"LINESTRING(-53.41498420973116 -32.25793584451897,-53.4150755758779 -32.25750833488785,-53.41502300685643 -32.25705111561705,-53.41465445788927 -32.25666510382205,-53.41489678105189 -32.25626730330472,-53.41513207525946 -32.25588322980983)"
458;VAC_CCS_PC01;...;"2015-08-13 15:41:18";2;1;457;"LINESTRING(-50.98050630892551 -28.16314804823837,-50.98002301351073 -28.16305948484081,-50.97949257087123 -28.16310138992536,-50.97900088797783 -28.16319000563652,-50.97857555809781 -28.16343950035216,-50.97810646059843 -28.16361175026773)"
459;VAC_CCS_PC02;...;"2015-08-13 15:41:18";2;1;457;"LINESTRING(-50.97217986391304 -28.16749677708056,-50.97186527631393 -28.16714824087871,-50.97157288015926 -28.16678370468032,-50.97164555621668 -28.16634275363124,-50.97168999349107 -28.16591075328726,-50.97214875732952 -28.16568206391382)"
460;VAC_CCS_PC03;...;"2015-08-13 15:41:18";2;1;457;"LINESTRING(-50.99114167605177 -28.16708958388378,-50.99121378871696 -28.16752855373225,-50.99143461074048 -28.16797943737674,-50.99149996546868 -28.16839560558025,-50.99118228268772 -28.16878691331618,-50.99113498049668 -28.16923780464385)"
461;VAC_CCS_PC04;...;"2015-08-13 15:41:18";2;1;457;"LINESTRING(-50.98019285625416 -28.17470215493809,-50.97975462911899 -28.17455856797542,-50.97921276664734 -28.17445412666258,-50.97869754882994 -28.17443843173308,-50.9783837125153 -28.17407298374041,-50.97804589979356 -28.17376191502774)"
462;VAC_CCS_PC05;...;"2015-08-13 15:41:18";2;1;457;"LINESTRING(-50.99821242398449 -28.17793352089344,-50.99863946350165 -28.17818525774361,-50.99912870777109 -28.17832481342053,-50.99951616666608 -28.17862391303028,-50.99981597159365 -28.17899531064708,-51.00013348878347 -28.17931695739501)"
463;VAC_CCS_PC06;...;"2015-08-13 15:41:18";2;1;457;"LINESTRING(-50.99993144403408 -28.1856749356574,-50.99969489205061 -28.18566930351092,-50.9991642497063 -28.18564113285849,-50.99863786984237 -28.18569936593742,-50.99815297893249 -28.18560662673809,-50.99767838006358 -28.18569179342762,-50.9974027147821 -28.18572185131952)"
464;VAC_CCS_PC07;...;"2015-08-13 15:41:18";2;1;457;"LINESTRING(-50.99130929496836 -28.19076696573151,-50.9910160104827 -28.19042504562049,-50.9909561194543 -28.18995805063759,-50.99065022585593 -28.18960501053338,-50.99019293648632 -28.18947155866879,-50.98975457086632 -28.18933254589398)"
465;VAC_CCS_PC08;...;"2015-08-13 15:41:18";2;1;457;"LINESTRING(-50.97387486376883 -28.19491320660895,-50.9735174630907 -28.19460806738734,-50.97300472895668 -28.19454382351582,-50.97267969517942 -28.194183090084,-50.9726509685232 -28.19373230547054,-50.97276543467753 -28.19328797810707)"
466;VAC_CCS_PC09;...;"2015-08-13 15:41:18";2;1;457;"LINESTRING(-51.00201513862217 -28.19606572408027,-51.00250782997382 -28.19597045914888,-51.003016414454 -28.19590600781546,-51.00349958153698 -28.19608248276775,-51.00396367875676 -28.19623934650239,-51.00441188851972 -28.19642422485606)"
468;ALE_CCA_PC01;...;"2015-08-13 15:41:18";2;1;467;"LINESTRING(-55.39396460138476 -29.75588144664175,-55.3942412554086 -29.75550499688422,-55.39462019903856 -29.75517279617676,-55.39507378426326 -29.75496327602422,-55.3955678493771 -29.75491403004289,-55.39590720396993 -29.75455592225729)"
469;ALE_CCA_PC02;...;"2015-08-13 15:41:18";2;1;467;"LINESTRING(-55.37331232837979 -29.75294486734284,-55.37323890318806 -29.75316337500097,-55.37339739529052 -29.75330514061949,-55.37391886693948 -29.75341953985382,-55.37444664643725 -29.75336704891317,-55.37497814784459 -29.75329716798934,-55.37542710475177 -29.75307904511109)"
470;ALE_CCA_PC03;...;"2015-08-13 15:41:18";2;1;467;"LINESTRING(-55.38408246781576 -29.76121346519263,-55.38365234206595 -29.76146584546522,-55.38332103029832 -29.76177635366319,-55.38311744423765 -29.76219536310652,-55.38306405121413 -29.76263512137368,-55.38290171336431 -29.76307779160621)"
471;ALE_CCA_PC04;...;"2015-08-13 15:41:18";2;1;467;"LINESTRING(-55.37245905259893 -29.76316908409334,-55.37211171966681 -29.76354993149003,-55.37169336212254 -29.76384907249863,-55.37124378266847 -29.76365082766052,-55.3708324987349 -29.76333399157731,-55.37034669932292 -29.76327140174806)"
472;ALE_CCA_PC05;...;"2015-08-13 15:41:18";2;1;467;"LINESTRING(-55.41283833776069 -29.77156342540435,-55.41297463484536 -29.77197727278415,-55.41329532390176 -29.7723227649047,-55.41337152051189 -29.77276626812703,-55.41339250013504 -29.77322029855592,-55.41340315083515 -29.77366483575361)"
473;ALE_CCA_PC06;...;"2015-08-13 15:41:18";2;1;467;"LINESTRING(-55.40064342496036 -29.77247475247851,-55.40078696199731 -29.77204004435691,-55.40119961028587 -29.77176995880712,-55.40163167192806 -29.77150571400318,-55.40202828128366 -29.77122265981384,-55.40252536642355 -29.7711086835653)"
474;ALE_CCA_PC07;...;"2015-08-13 15:41:18";2;1;467;"LINESTRING(-55.38459407266662 -29.77094480161609,-55.38449709549309 -29.77133010277366,-55.38416211598899 -29.77170187554176,-55.38383285523725 -29.77133972406745,-55.38343503337648 -29.77105340127552,-55.38292833335136 -29.77096748698024)"
475;ALE_CCA_PC08;...;"2015-08-13 15:41:18";2;1;467;"LINESTRING(-55.38344488339338 -29.78202873974338,-55.38361861235354 -29.78158728481009,-55.38363197741823 -29.78113801861047,-55.38370370894013 -29.78071498900922,-55.38378505176585 -29.78027108466398,-55.3837995600082 -29.7798103252396)"
476;ALE_CCA_PC09;...;"2015-08-13 15:41:18";2;1;467;"LINESTRING(-55.39243086431554 -29.79148429011472,-55.39276545882552 -29.79114022602811,-55.39295475767595 -29.79069105239585,-55.3928400278129 -29.79023555028646,-55.39275843652488 -29.78978425513223,-55.39270016174761 -29.78932023338)"
478;PAI_SC_PC01;...;"2015-08-13 15:41:18";2;1;477;"LINESTRING(-50.16555709517104 -27.98817650471278,-50.16601976189505 -27.98793854366764,-50.16652461396721 -27.98785769151402,-50.16681008060925 -27.98747518193379,-50.16726256658626 -27.98723958424597,-50.16756588102488 -27.98686091454093)"
479;PAI_SC_PC02;...;"2015-08-13 15:41:18";2;1;477;"LINESTRING(-50.15733403168175 -27.98664574257418,-50.15743348803936 -27.98686219915527,-50.15763929882255 -27.98729345496792,-50.15788058893227 -27.98767999332969,-50.15811808637374 -27.98834598104061,-50.15827344120532 -27.98852480010516,-50.15841436496251 -27.98871426028542)"
480;PAI_SC_PC03;...;"2015-08-13 15:41:18";2;1;477;"LINESTRING(-50.18156710900863 -27.99392685436386,-50.18206653555696 -27.99375123880968,-50.18253508160248 -27.99356915918779,-50.1830586855246 -27.99362759592933,-50.18348705172964 -27.99335880575947,-50.18383075695467 -27.9930695566408)"
481;PAI_SC_PC04;...;"2015-08-13 15:41:18";2;1;477;"LINESTRING(-50.15484260777075 -27.99791774316008,-50.15503773401863 -27.99809361279831,-50.1549816701832 -27.99852422694659,-50.15515471582279 -27.99895999850877,-50.15566441159236 -27.99912068176395,-50.15566752292583 -27.99958126829759,-50.15556246601162 -27.99979505302438)"
482;PAI_SC_PC05;...;"2015-08-13 15:41:18";2;1;477;"LINESTRING(-50.18753203587974 -28.0065275551986,-50.18765565922979 -28.00608470988268,-50.18794912281886 -28.00571532465446,-50.18815417078778 -28.0053237492543,-50.18792946409869 -28.00490035986852,-50.18764182105655 -28.00453205043033)"
483;PAI_SC_PC06;...;"2015-08-13 15:41:18";2;1;477;"LINESTRING(-50.15512664032297 -28.00730866765914,-50.15513540018286 -28.0073019406533,-50.1556120005308 -28.00725791812036,-50.15614103781994 -28.00711913746139,-50.15665797040085 -28.00708847446292,-50.15717670833767 -28.00715693406294,-50.15766532234191 -28.00710247740538)"
484;PAI_SC_PC07;...;"2015-08-13 15:41:18";2;1;477;"LINESTRING(-50.19377160758432 -28.01235213699059,-50.19420166747149 -28.01250892382291,-50.19470834423794 -28.01247941568577,-50.19524896993002 -28.01245375046308,-50.19577812126003 -28.01234549595901,-50.19564318127808 -28.0118934636428)"
